,name,label,description,link
127,C10_LIABILITIES_OFFSHORE,Chartered banks: Total liabilities booked worldwide vis-à-vis non-residents - Total liabilities to non-residents - Offshore banking centers liabilities,"Quarter-end, Millions of dollars",https://www.bankofcanada.ca/valet/groups/C10_LIABILITIES_OFFSHORE
128,C10_LIABILITIES_SUBSAHARAN,Chartered banks: Total liabilities booked worldwide vis-à-vis non-residents - Total liabilities to non-residents - Sub-Saharan Africa liabilities,"Quarter-end, Millions of dollars",https://www.bankofcanada.ca/valet/groups/C10_LIABILITIES_SUBSAHARAN
129,C10_LIABILITIES_UNALLOCATED,Chartered banks: Total liabilities booked worldwide vis-à-vis non-residents - Total liabilities to non-residents - Unallocated liabilities,"Quarter-end, Millions of dollars",https://www.bankofcanada.ca/valet/groups/C10_LIABILITIES_UNALLOCATED
130,C10_LIABILITIES_FOREIGN,Chartered banks: Total liabilities booked worldwide vis-à-vis non-residents - Total liabilities to non-residents - Foreign currency on Canadian residents liabilities,"Quarter-end, Millions of dollars",https://www.bankofcanada.ca/valet/groups/C10_LIABILITIES_FOREIGN
131,F4F10_CANADAABROAD,"Government of Canada debt securities: Gross new issues, retirements and net new issues - Canada and abroad","Monthly, Millions of dollars (par value)",https://www.bankofcanada.ca/valet/groups/F4F10_CANADAABROAD
132,F4F10_CANADA,"Government of Canada debt securities: Gross new issues, retirements and net new issues - Canada","Monthly, Millions of dollars (par value)",https://www.bankofcanada.ca/valet/groups/F4F10_CANADA
133,F4F10_ABROAD,"Government of Canada debt securities: Gross new issues, retirements and net new issues - Abroad","Monthly, Millions of dollars (par value)",https://www.bankofcanada.ca/valet/groups/F4F10_ABROAD
134,F4F10_US,"Government of Canada debt securities: Gross new issues, retirements and net new issues - United States","Monthly, Millions of dollars (par value)",https://www.bankofcanada.ca/valet/groups/F4F10_US
135,F4F10_OTHER,"Government of Canada debt securities: Gross new issues, retirements and net new issues - Other countries","Monthly, Millions of dollars (par value)",https://www.bankofcanada.ca/valet/groups/F4F10_OTHER
136,SAN_LEBM180118,Is the Excess Bond Premium a Leading Indicator of Canadian Economic Activity?,"This file contains data based on the Bank of Canada research paper described above. The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s). The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
Sources:
Bloomberg Finance L.P., Bloomberg Finance L.P./Bank of America Merrill Lynch, Haver Analytics, Board of Governors of the Federal Reserve System and Bank of Canada calculations.
Note from the author(s):
Dates for Chart 2 are arbitrary and not associated with any particular time period. It displays a hypothetical shock in 2018 and its associated responses over 3 subsequent years.",https://www.bankofcanada.ca/valet/groups/SAN_LEBM180118
137,SAN_LEBM180118_CHART1,Canadian excess bond premium is highly informative about the outlook for Canadian GDP,"This file contains data based on the Bank of Canada research paper described above. The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s). The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
Sources:
Bloomberg Finance L.P., Bloomberg Finance L.P./Bank of America Merrill Lynch, Haver Analytics, Board of Governors of the Federal Reserve System and Bank of Canada calculations.",https://www.bankofcanada.ca/valet/groups/SAN_LEBM180118_CHART1
138,SAN_LEBM180118_CHART2A,Real GDP,"This file contains data based on the Bank of Canada research paper described above. The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s). The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
Sources:
Bloomberg Finance L.P., Bloomberg Finance L.P./Bank of America Merrill Lynch, Haver Analytics, Board of Governors of the Federal Reserve System and Bank of Canada calculations.
Note from the author(s):
Dates for Chart 2 are arbitrary and not associated with any particular time period. It displays a hypothetical shock in 2018 and its associated responses over 3 subsequent years.",https://www.bankofcanada.ca/valet/groups/SAN_LEBM180118_CHART2A
139,SAN_LEBM180118_CHART2B,Headline consumer price index,"This file contains data based on the Bank of Canada research paper described above. The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s). The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
Sources:
Bloomberg Finance L.P., Bloomberg Finance L.P./Bank of America Merrill Lynch, Haver Analytics, Board of Governors of the Federal Reserve System and Bank of Canada calculations.
Note from the author(s):
Dates for Chart 2 are arbitrary and not associated with any particular time period. It displays a hypothetical shock in 2018 and its associated responses over 3 subsequent years.",https://www.bankofcanada.ca/valet/groups/SAN_LEBM180118_CHART2B
140,SAN_LEBM180118_CHART2C,Canadian excess bond premium,"This file contains data based on the Bank of Canada research paper described above. The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s). The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
Sources:
Bloomberg Finance L.P., Bloomberg Finance L.P./Bank of America Merrill Lynch, Haver Analytics, Board of Governors of the Federal Reserve System and Bank of Canada calculations.
Note from the author(s):
Dates for Chart 2 are arbitrary and not associated with any particular time period. It displays a hypothetical shock in 2018 and its associated responses over 3 subsequent years.",https://www.bankofcanada.ca/valet/groups/SAN_LEBM180118_CHART2C
141,SAN_LEBM180118_CHART2D,S&P/TSX composite index,"This file contains data based on the Bank of Canada research paper described above. The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s). The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
Sources:
Bloomberg Finance L.P., Bloomberg Finance L.P./Bank of America Merrill Lynch, Haver Analytics, Board of Governors of the Federal Reserve System and Bank of Canada calculations.
Note from the author(s):
Dates for Chart 2 are arbitrary and not associated with any particular time period. It displays a hypothetical shock in 2018 and its associated responses over 3 subsequent years.",https://www.bankofcanada.ca/valet/groups/SAN_LEBM180118_CHART2D
142,SAN_LEBM180118_CHART2E,10-year Government of Canada yield,"This file contains data based on the Bank of Canada research paper described above. The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s). The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
Sources:
Bloomberg Finance L.P., Bloomberg Finance L.P./Bank of America Merrill Lynch, Haver Analytics, Board of Governors of the Federal Reserve System and Bank of Canada calculations.
Note from the author(s):
Dates for Chart 2 are arbitrary and not associated with any particular time period. It displays a hypothetical shock in 2018 and its associated responses over 3 subsequent years.",https://www.bankofcanada.ca/valet/groups/SAN_LEBM180118_CHART2E
143,SAN_LEBM180118_CHART2F,Overnight rate,"This file contains data based on the Bank of Canada research paper described above. The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s). The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
Sources:
Bloomberg Finance L.P., Bloomberg Finance L.P./Bank of America Merrill Lynch, Haver Analytics, Board of Governors of the Federal Reserve System and Bank of Canada calculations.
Note from the author(s):
Dates for Chart 2 are arbitrary and not associated with any particular time period. It displays a hypothetical shock in 2018 and its associated responses over 3 subsequent years.",https://www.bankofcanada.ca/valet/groups/SAN_LEBM180118_CHART2F
144,A4_FUNDS_MONTHLY,Funds advanced and outstanding balances for new and existing lending by chartered banks,"Month-end, Millions of dollars
",https://www.bankofcanada.ca/valet/groups/A4_FUNDS_MONTHLY
145,A4_FUNDS_MORTGAGES,Funds advanced and outstanding balances for new and existing lending by chartered banks - Mortgages,"Month-end, Millions of dollars
",https://www.bankofcanada.ca/valet/groups/A4_FUNDS_MORTGAGES
146,A4_FUNDS_VARIABLE,Funds advanced and outstanding balances for new and existing lending by chartered banks - Residential variable rate mortgages,"Month-end, Millions of dollars
",https://www.bankofcanada.ca/valet/groups/A4_FUNDS_VARIABLE
147,A4_FUNDS_CONSUMER,Funds advanced and outstanding balances for new and existing lending by chartered banks - Consumer credit,"Month-end, Millions of dollars
",https://www.bankofcanada.ca/valet/groups/A4_FUNDS_CONSUMER
148,A4_FUNDS_GRAPH,Funds advanced and outstanding balances for new and existing lending by chartered banks,"Month-end, Millions of dollars
",https://www.bankofcanada.ca/valet/groups/A4_FUNDS_GRAPH
149,A4_FUNDS_EXTENDED,Funds advanced and outstanding balances for new and existing lending by chartered banks - Credit extended to corporate sector,"Month-end, Millions of dollars
",https://www.bankofcanada.ca/valet/groups/A4_FUNDS_EXTENDED
150,A4_RATES_MONTHLY,Interest rates charged for new and existing lending by chartered banks,"Month-end, rates in percentage",https://www.bankofcanada.ca/valet/groups/A4_RATES_MONTHLY
151,A4_RATES_MORTGAGES,Interest rates charged for new and existing lending by chartered banks - Mortgages,"Month-end, rates in percentage",https://www.bankofcanada.ca/valet/groups/A4_RATES_MORTGAGES
152,A4_RATES_VARIABLE,Interest rates charged for new and existing lending by chartered banks - Residential variable rate mortgages,"Month-end, rates in percentage",https://www.bankofcanada.ca/valet/groups/A4_RATES_VARIABLE
153,A4_RATES_CONSUMER,Interest rates charged for new and existing lending by chartered banks - Consumer credit,"Month-end, rates in percentage",https://www.bankofcanada.ca/valet/groups/A4_RATES_CONSUMER
154,A4_RATES_EXTENDED,Interest rates charged for new and existing lending by chartered banks - Credit extended to corporate sector,"Month-end, rates in percentage",https://www.bankofcanada.ca/valet/groups/A4_RATES_EXTENDED
155,A4_RATES_GRAPH,Interest rates charged for new and existing lending by chartered banks,"Month-end, rates in percentage",https://www.bankofcanada.ca/valet/groups/A4_RATES_GRAPH
156,E2_GRAPH,Historical selected credit measures,"Monthly average or average of month-ends, rates in percentage",https://www.bankofcanada.ca/valet/groups/E2_GRAPH
157,C10_CLAIMS,Chartered banks: Total claims booked worldwide vis-à-vis non-residents,"Quarter-end, Millions of dollars",https://www.bankofcanada.ca/valet/groups/C10_CLAIMS
158,C10_LIABILITIES,Chartered banks: Total liabilities booked worldwide vis-à-vis non-residents ,"Quarter-end, Millions of dollars",https://www.bankofcanada.ca/valet/groups/C10_LIABILITIES
159,SAN_AROO180322,Staff Analytical Note 2018-7,Did Canadian Corporate Bond Funds Increase their Exposures to Risks?,https://www.bankofcanada.ca/valet/groups/SAN_AROO180322
160,SAN_AROO180322_CHART2,SAN Chart 2,The number of CCBFs holding a large proportion of Canadian corporate debt has increased since 2007,https://www.bankofcanada.ca/valet/groups/SAN_AROO180322_CHART2
161,SAN_BRJO20180418,Potential Output in Canada: 2018 Reassessment,"This file contains data based on the Bank of Canada research paper described above. The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s). The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
Sources: Statistics Canada and Bank of Canada calculations
",https://www.bankofcanada.ca/valet/groups/SAN_BRJO20180418
162,SAN_FONJ20180328,The Share of Systematic Variations in the Canadian Dollar—Part III,"This file contains data based on the Bank of Canada research paper described above. The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s). The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
Sources:
Bank of International Settlements, International Monetary Fund, and Bank of Canada calculations.",https://www.bankofcanada.ca/valet/groups/SAN_FONJ20180328
163,SAN_FONJ20180328_CHART1,"The sensitivity of commodity exporters' cross-border lending activities to global cross-border lending activity. Adjusted R2, 10-year rolling regressions","This file contains data based on the Bank of Canada research paper described above. The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s). The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
Sources:
Bank of International Settlements, International Monetary Fund, and Bank of Canada calculations.",https://www.bankofcanada.ca/valet/groups/SAN_FONJ20180328_CHART1
